book_page,year,site,nestID,unique_nestID,plot,plotLmt,species,egg_no,length,width,comments
1.24,2004,barr,reph241,04reph241,brw1,in,reph,4,33.7,22.5,NA
1.25,2004,barr,wrsa437,04wrsa437,brw1,out,wrsa,1,32.9,23.7,NA
1.25,2004,barr,wrsa437,04wrsa437,brw1,out,wrsa,2,33.6,23.5,NA
1.25,2004,barr,wrsa437,04wrsa437,brw1,out,wrsa,3,33.6,23.8,NA
1.25,2004,barr,wrsa437,04wrsa437,brw1,out,wrsa,4,32.7,23.3,NA
1.26,2004,barr,reph439,04reph439,brw1,in,reph,1,33.9,23,NA
1.26,2004,barr,reph439,04reph439,brw1,in,reph,2,33.8,23.4,NA
1.26,2004,barr,reph439,04reph439,brw1,in,reph,3,33.5,22.5,NA
1.26,2004,barr,reph439,04reph439,brw1,in,reph,4,34,22.7,NA
1.27,2004,barr,reph341,04reph341,brw1,in,reph,1,32.5,20.9,NA
1.27,2004,barr,reph341,04reph341,brw1,in,reph,2,31.6,22,NA
1.27,2004,barr,reph341,04reph341,brw1,in,reph,3,31.5,22.3,NA
1.29,2004,barr,reph440,04reph440,brw1,in,reph,1,32.7,22.4,NA
1.29,2004,barr,reph440,04reph440,brw1,in,reph,2,31.2,21.9,NA
1.29,2004,barr,reph440,04reph440,brw1,in,reph,3,32,22.4,NA
1.29,2004,barr,reph440,04reph440,brw1,in,reph,4,32.5,22.4,NA
1.3,2004,barr,dunl256,04dunl256,brw1,out,dunl,1,35.3,26.2,NA
1.3,2004,barr,dunl256,04dunl256,brw1,out,dunl,2,35.8,25.7,NA
1.3,2004,barr,dunl256,04dunl256,brw1,out,dunl,3,36.1,25.4,NA
1.3,2004,barr,dunl256,04dunl256,brw1,out,dunl,4,36.2,25.7,NA
2.01,2004,barr,reph349,04reph349,brw1,in,reph,1,31.1,21.7,NA
2.01,2004,barr,reph349,04reph349,brw1,in,reph,2,31.1,21.9,NA
2.01,2004,barr,reph349,04reph349,brw1,in,reph,3,31.7,21.7,NA
2.01,2004,barr,reph349,04reph349,brw1,in,reph,4,30,21.8,NA
3.14,2004,barr,dunl406,04dunl406,brw2,in,dunl,1,36.8,25.7,NA
3.14,2004,barr,dunl406,04dunl406,brw2,in,dunl,2,36.7,25.5,NA
3.14,2004,barr,dunl406,04dunl406,brw2,in,dunl,3,37.3,25.5,NA
3.14,2004,barr,dunl406,04dunl406,brw2,in,dunl,4,37.4,25.8,NA
3.16,2004,barr,reph409,04reph409,brw2,in,reph,1,34.9,23.3,NA
3.16,2004,barr,reph409,04reph409,brw2,in,reph,2,33.4,23.2,NA
3.16,2004,barr,reph409,04reph409,brw2,in,reph,3,33.7,23.6,NA
3.16,2004,barr,reph409,04reph409,brw2,in,reph,4,31.6,23.8,NA
3.19,2004,barr,sesa107,04sesa107,brw2,out,sesa,1,30.2,21.2,NA
3.19,2004,barr,sesa107,04sesa107,brw2,out,sesa,2,30.1,20.5,NA
3.19,2004,barr,sesa107,04sesa107,brw2,out,sesa,3,29.8,20.7,NA
3.19,2004,barr,sesa107,04sesa107,brw2,out,sesa,4,30,20.9,NA
3.2,2004,barr,pesa410,04pesa410,brw2,in,pesa,1,38.6,26.5,NA
3.2,2004,barr,pesa410,04pesa410,brw2,in,pesa,2,37.7,26.5,NA
3.2,2004,barr,pesa410,04pesa410,brw2,in,pesa,3,39.1,26.7,NA
3.21,2004,barr,reph411,04reph411,brw2,in,reph,1,31.2,23,NA
3.21,2004,barr,reph411,04reph411,brw2,in,reph,2,30.6,23,NA
3.21,2004,barr,reph411,04reph411,brw2,in,reph,3,31.6,22.1,NA
3.21,2004,barr,reph411,04reph411,brw2,in,reph,4,31.1,22.8,NA
3.22,2004,barr,reph415,04reph415,brw2,in,reph,1,32,21,NA
3.22,2004,barr,reph415,04reph415,brw2,in,reph,2,33,21.4,NA
3.22,2004,barr,reph415,04reph415,brw2,in,reph,3,32.5,21.2,NA
3.22,2004,barr,reph415,04reph415,brw2,in,reph,4,32.4,21.5,NA
3.23,2004,barr,pesa416,04pesa416,brw2,in,pesa,1,36,26.5,NA
3.23,2004,barr,pesa416,04pesa416,brw2,in,pesa,2,36.5,26.4,NA
3.23,2004,barr,pesa416,04pesa416,brw2,in,pesa,3,36.9,26.8,NA
3.23,2004,barr,pesa416,04pesa416,brw2,in,pesa,4,36,26.4,NA
3.24,2004,barr,reph110,04reph110,brw2,in,reph,1,32.6,22.4,NA
3.24,2004,barr,reph110,04reph110,brw2,in,reph,2,30.1,21.5,NA
3.24,2004,barr,reph110,04reph110,brw2,in,reph,3,28.8,21.9,NA
3.24,2004,barr,reph110,04reph110,brw2,in,reph,4,31.9,22.1,NA
3.25,2004,barr,pesa422,04pesa422,brw2,out,pesa,1,35.4,26.6,NA
3.25,2004,barr,pesa422,04pesa422,brw2,out,pesa,2,37.1,26.6,NA
3.25,2004,barr,pesa422,04pesa422,brw2,out,pesa,3,35.5,27,NA
3.25,2004,barr,pesa422,04pesa422,brw2,out,pesa,4,36.4,26.3,NA
3.26,2004,barr,reph231,04reph231,brw2,in,reph,1,32.9,23.2,NA
3.26,2004,barr,reph231,04reph231,brw2,in,reph,2,33.2,22.2,NA
3.26,2004,barr,reph231,04reph231,brw2,in,reph,3,32.9,22,NA
3.26,2004,barr,reph231,04reph231,brw2,in,reph,4,31.6,22.5,NA
3.28,2004,barr,sesa232,04sesa232,brw2,in,sesa,1,30.2,22.2,NA
3.28,2004,barr,sesa232,04sesa232,brw2,in,sesa,2,29.9,22.2,NA
3.28,2004,barr,sesa232,04sesa232,brw2,in,sesa,3,30,22.1,NA
3.28,2004,barr,sesa232,04sesa232,brw2,in,sesa,4,30.5,21.8,NA
3.3,2004,barr,dunl112,04dunl112,brw2,in,dunl,1,36.8,25.7,NA
3.3,2004,barr,dunl112,04dunl112,brw2,in,dunl,2,36.6,26.2,NA
3.3,2004,barr,dunl112,04dunl112,brw2,in,dunl,3,39,26.1,NA
3.3,2004,barr,dunl112,04dunl112,brw2,in,dunl,4,36.5,26,NA
3.31,2004,barr,reph028,04reph028,brw2,in,reph,1,32.9,22.6,NA
3.31,2004,barr,reph028,04reph028,brw2,in,reph,2,31.2,22.8,NA
3.31,2004,barr,reph028,04reph028,brw2,in,reph,3,31.4,22.6,NA
3.31,2004,barr,reph028,04reph028,brw2,in,reph,4,32.5,22.1,NA
4.01,2004,barr,sesa434,04sesa434,brw2,in,sesa,1,30.4,21.1,NA
4.01,2004,barr,sesa434,04sesa434,brw2,in,sesa,2,31.2,20.8,NA
4.01,2004,barr,sesa434,04sesa434,brw2,in,sesa,3,30.7,20.8,NA
4.01,2004,barr,sesa434,04sesa434,brw2,in,sesa,4,30.6,21,NA
4.02,2004,barr,amgp435,04amgp435,brw2,in,amgp,1,50.1,34.3,NA
4.02,2004,barr,amgp435,04amgp435,brw2,in,amgp,2,51.2,35.3,NA
4.03,2004,barr,dunl029,04dunl029,brw2,in,dunl,1,38.9,25.3,NA
4.03,2004,barr,dunl029,04dunl029,brw2,in,dunl,2,37.4,25.6,NA
4.03,2004,barr,dunl029,04dunl029,brw2,in,dunl,3,37.6,25.3,NA
4.03,2004,barr,dunl029,04dunl029,brw2,in,dunl,4,39.3,25.8,NA
4.04,2004,barr,sesa330,04sesa330,brw2,out,sesa,1,29.6,21.3,NA
4.04,2004,barr,sesa330,04sesa330,brw2,out,sesa,2,30.1,21.1,NA
4.04,2004,barr,sesa330,04sesa330,brw2,out,sesa,3,28.9,21.5,NA
4.04,2004,barr,sesa330,04sesa330,brw2,out,sesa,4,30.7,20.9,NA
4.05,2004,barr,amgp242,04amgp242,brw2,out,amgp,1,46.1,33.5,NA
4.05,2004,barr,amgp242,04amgp242,brw2,out,amgp,2,46.1,33.5,NA
4.05,2004,barr,amgp242,04amgp242,brw2,out,amgp,3,45,33.4,NA
4.06,2004,barr,amgp116,04amgp116,brw2,in,amgp,1,47.2,32.7,NA
4.06,2004,barr,amgp116,04amgp116,brw2,in,amgp,2,48.8,33.8,NA
4.06,2004,barr,amgp116,04amgp116,brw2,in,amgp,3,51.2,34.5,NA
4.06,2004,barr,amgp116,04amgp116,brw2,in,amgp,4,50.7,33.9,NA
4.07,2004,barr,sesa438,04sesa438,brw2,in,sesa,1,29.9,20.8,NA
4.07,2004,barr,sesa438,04sesa438,brw2,in,sesa,2,28.5,21.4,NA
4.08,2004,barr,reph340,04reph340,brw2,out,reph,2,32.4,21.7,NA
4.08,2004,barr,reph340,04reph340,brw2,out,reph,3,31.6,22.5,NA
4.08,2004,barr,reph340,04reph340,brw2,out,reph,4,32.1,22.8,NA
4.09,2004,barr,pesa342,04pesa342,brw2,in,pesa,1,38.5,26.7,NA
4.09,2004,barr,pesa342,04pesa342,brw2,in,pesa,2,37.2,25.9,NA
4.09,2004,barr,pesa342,04pesa342,brw2,in,pesa,3,38.3,26.2,NA
4.09,2004,barr,pesa342,04pesa342,brw2,in,pesa,4,37,26.7,NA
4.11,2004,barr,sesa252,04sesa252,brw2,in,sesa,1,31.4,21,NA
4.11,2004,barr,sesa252,04sesa252,brw2,in,sesa,2,30.4,21.7,NA
4.11,2004,barr,sesa252,04sesa252,brw2,in,sesa,3,29.6,21.4,NA
4.13,2004,barr,wesa254,04wesa254,brw2,in,wesa,1,30.4,20.6,NA
4.13,2004,barr,wesa254,04wesa254,brw2,in,wesa,2,30,21.2,NA
4.13,2004,barr,wesa254,04wesa254,brw2,in,wesa,3,29.8,21.1,NA
4.15,2004,barr,pesa347,04pesa347,brw2,in,pesa,1,37.9,24.9,NA
4.15,2004,barr,pesa347,04pesa347,brw2,in,pesa,2,38.1,25.2,NA
4.15,2004,barr,pesa347,04pesa347,brw2,in,pesa,3,37.8,25.4,NA
4.15,2004,barr,pesa347,04pesa347,brw2,in,pesa,4,38.2,25.3,NA
4.16,2004,barr,lbdo348,04lbdo348,brw2,in,lbdo,1,42.6,31.1,NA
4.16,2004,barr,lbdo348,04lbdo348,brw2,in,lbdo,2,43.8,30.6,NA
4.16,2004,barr,lbdo348,04lbdo348,brw2,in,lbdo,3,44.8,30.6,NA
4.16,2004,barr,lbdo348,04lbdo348,brw2,in,lbdo,4,43.3,32,NA
5.01,2004,barr,reph203,04reph203,brw3,in,reph,1,34.4,23.2,NA
5.01,2004,barr,reph203,04reph203,brw3,in,reph,2,33.9,22.7,NA
5.01,2004,barr,reph203,04reph203,brw3,in,reph,3,35,22.8,NA
5.01,2004,barr,reph203,04reph203,brw3,in,reph,4,35,23,NA
5.03,2004,barr,dunl204,04dunl204,brw3,in,dunl,1,37.1,25.9,NA
5.03,2004,barr,dunl204,04dunl204,brw3,in,dunl,2,36.6,25.9,NA
5.03,2004,barr,dunl204,04dunl204,brw3,in,dunl,3,35.9,26,NA
5.03,2004,barr,dunl204,04dunl204,brw3,in,dunl,4,36.3,25.8,NA
5.04,2004,barr,reph216,04reph216,brw3,in,reph,1,31.6,22.9,NA
5.04,2004,barr,reph216,04reph216,brw3,in,reph,2,33.4,22.4,NA
5.04,2004,barr,reph216,04reph216,brw3,in,reph,3,32.5,22.2,NA
5.04,2004,barr,reph216,04reph216,brw3,in,reph,4,31.4,22.1,NA
5.06,2004,barr,reph218,04reph218,brw3,in,reph,1,29.6,21.9,NA
5.06,2004,barr,reph218,04reph218,brw3,in,reph,2,31.3,20.8,NA
5.06,2004,barr,reph218,04reph218,brw3,in,reph,3,31.1,22,NA
5.06,2004,barr,reph218,04reph218,brw3,in,reph,4,30.3,22.1,NA
5.07,2004,barr,reph219,04reph219,brw3,out,reph,1,31.5,22.3,NA
5.07,2004,barr,reph219,04reph219,brw3,out,reph,2,31,22.3,NA
5.07,2004,barr,reph219,04reph219,brw3,out,reph,3,29.1,22.3,NA
5.07,2004,barr,reph219,04reph219,brw3,out,reph,4,31.6,22.2,NA
5.08,2004,barr,reph314,04reph314,brw3,out,reph,1,30.7,22,NA
5.08,2004,barr,reph314,04reph314,brw3,out,reph,2,30.6,22.1,NA
5.08,2004,barr,reph314,04reph314,brw3,out,reph,3,31,22.2,NA
5.08,2004,barr,reph314,04reph314,brw3,out,reph,4,30.6,22.3,NA
5.09,2004,barr,reph315,04reph315,brw3,in,reph,1,33.3,22.9,NA
5.09,2004,barr,reph315,04reph315,brw3,in,reph,2,33.1,23.3,NA
5.09,2004,barr,reph315,04reph315,brw3,in,reph,3,33,23.6,NA
5.09,2004,barr,reph315,04reph315,brw3,in,reph,4,33.1,22.8,NA
5.1,2004,barr,pesa010,04pesa010,brw3,in,pesa,1,37,26.1,NA
5.1,2004,barr,pesa010,04pesa010,brw3,in,pesa,2,37.3,26.1,NA
5.1,2004,barr,pesa010,04pesa010,brw3,in,pesa,3,38,26.2,NA
5.1,2004,barr,pesa010,04pesa010,brw3,in,pesa,4,38,26.2,NA
5.11,2004,barr,reph414,04reph414,brw3,out,reph,1,31.6,22,NA
5.11,2004,barr,reph414,04reph414,brw3,out,reph,2,31.7,22.1,NA
5.11,2004,barr,reph414,04reph414,brw3,out,reph,3,31.8,21.6,NA
5.11,2004,barr,reph414,04reph414,brw3,out,reph,4,31.7,21.7,NA
5.12,2004,barr,reph223,04reph223,brw3,in,reph,1,31.4,22.6,NA
5.12,2004,barr,reph223,04reph223,brw3,in,reph,2,31.7,23.1,NA
5.12,2004,barr,reph223,04reph223,brw3,in,reph,3,32.5,23.3,NA
5.12,2004,barr,reph223,04reph223,brw3,in,reph,4,32.8,22.6,NA
5.13,2004,barr,reph224,04reph224,brw3,in,reph,1,34.1,22.5,NA
5.13,2004,barr,reph224,04reph224,brw3,in,reph,2,33,21.5,NA
5.13,2004,barr,reph224,04reph224,brw3,in,reph,3,34.7,22.6,NA
5.13,2004,barr,reph224,04reph224,brw3,in,reph,4,33.2,21.9,NA
5.14,2004,barr,reph014,04reph014,brw3,in,reph,1,30.3,21.9,NA
5.14,2004,barr,reph014,04reph014,brw3,in,reph,2,30.5,22,NA
5.14,2004,barr,reph014,04reph014,brw3,in,reph,3,30.3,21.6,NA
5.14,2004,barr,reph014,04reph014,brw3,in,reph,4,30.2,22.4,NA
5.16,2004,barr,reph326,04reph326,brw3,in,reph,1,31.4,22.1,NA
5.16,2004,barr,reph326,04reph326,brw3,in,reph,2,31.7,21.9,NA
5.16,2004,barr,reph326,04reph326,brw3,in,reph,3,32.5,21.6,NA
5.16,2004,barr,reph326,04reph326,brw3,in,reph,4,31.4,21.7,NA
5.17,2004,barr,reph327,04reph327,brw3,in,reph,1,33.7,23.3,NA
5.17,2004,barr,reph327,04reph327,brw3,in,reph,2,33.5,22.9,NA
5.17,2004,barr,reph327,04reph327,brw3,in,reph,3,32.9,23.2,NA
5.17,2004,barr,reph327,04reph327,brw3,in,reph,4,32.7,22.5,NA
5.18,2004,barr,reph328,04reph328,brw3,in,reph,1,32.3,22.3,NA
5.18,2004,barr,reph328,04reph328,brw3,in,reph,2,31.3,22.2,NA
5.18,2004,barr,reph328,04reph328,brw3,in,reph,3,31.9,22.2,NA
5.18,2004,barr,reph328,04reph328,brw3,in,reph,4,31.6,21.7,NA
5.19,2004,barr,reph329,04reph329,brw3,in,reph,1,31,22,NA
5.19,2004,barr,reph329,04reph329,brw3,in,reph,2,29.9,22.1,NA
5.19,2004,barr,reph329,04reph329,brw3,in,reph,3,29.8,21.9,NA
5.19,2004,barr,reph329,04reph329,brw3,in,reph,4,30.3,22.4,NA
5.2,2004,barr,dunl025,04dunl025,brw3,out,dunl,1,37.3,26,NA
5.2,2004,barr,dunl025,04dunl025,brw3,out,dunl,2,37.2,25.6,NA
5.2,2004,barr,dunl025,04dunl025,brw3,out,dunl,3,34.9,25.9,NA
5.2,2004,barr,dunl025,04dunl025,brw3,out,dunl,4,36.3,25.6,NA
5.21,2004,barr,reph026,04reph026,brw3,in,reph,1,35.4,23.7,NA
5.21,2004,barr,reph026,04reph026,brw3,in,reph,2,35.3,23.7,NA
5.21,2004,barr,reph026,04reph026,brw3,in,reph,3,34.4,23.2,NA
5.21,2004,barr,reph026,04reph026,brw3,in,reph,4,34.7,22.9,NA
5.22,2004,barr,sesa027,04sesa027,brw5,out,sesa,1,31.9,21,NA
5.22,2004,barr,sesa027,04sesa027,brw5,out,sesa,2,29.5,21.9,NA
5.22,2004,barr,sesa027,04sesa027,brw5,out,sesa,3,32.1,21.3,NA
5.22,2004,barr,sesa027,04sesa027,brw5,out,sesa,4,31.4,21.1,NA
5.23,2004,barr,reph332,04reph332,brw3,out,reph,1,32.5,23.5,NA
5.23,2004,barr,reph332,04reph332,brw3,out,reph,2,32.5,23.1,NA
5.23,2004,barr,reph332,04reph332,brw3,out,reph,3,32.1,23.3,NA
5.23,2004,barr,reph332,04reph332,brw3,out,reph,4,33,23.2,NA
5.25,2004,barr,reph243,04reph243,brw3,out,reph,1,31.5,23.1,NA
5.25,2004,barr,reph243,04reph243,brw3,out,reph,2,31.7,23.4,NA
5.25,2004,barr,reph243,04reph243,brw3,out,reph,3,31.2,22.7,NA
5.26,2004,barr,reph336,04reph336,brw3,in,reph,1,30.3,22.3,NA
5.26,2005,barr,reph336,04reph336,brw3,in,reph,2,31.3,22.2,NA
5.26,2006,barr,reph336,04reph336,brw3,in,reph,3,29.5,22.1,NA
5.26,2007,barr,reph336,04reph336,brw3,in,reph,4,31.8,22.2,NA
5.27,2004,barr,reph343,04reph343,brw3,in,reph,1,32.8,22.8,NA
5.27,2004,barr,reph343,04reph343,brw3,in,reph,2,32.4,22.7,NA
5.27,2004,barr,reph343,04reph343,brw3,in,reph,3,34.2,22.3,NA
5.27,2004,barr,reph343,04reph343,brw3,in,reph,4,32.4,22.4,NA
6.01,2004,barr,dunl303,04dunl303,brw5,in,dunl,1,36.8,25.3,NA
6.01,2004,barr,dunl303,04dunl303,brw5,in,dunl,2,35.4,25.2,NA
6.01,2004,barr,dunl303,04dunl303,brw5,in,dunl,3,36.2,25.3,NA
6.01,2004,barr,dunl303,04dunl303,brw5,in,dunl,4,34.9,25.2,NA
6.02,2004,barr,dunl304,04dunl304,brw5,in,dunl,1,38,25.2,NA
6.02,2004,barr,dunl304,04dunl304,brw5,in,dunl,2,37.5,25,NA
6.02,2004,barr,dunl304,04dunl304,brw5,in,dunl,3,36.6,25.3,NA
6.02,2004,barr,dunl304,04dunl304,brw5,in,dunl,4,38.1,24.8,NA
6.03,2004,barr,dunl308,04dunl308,brw5,in,dunl,1,36.4,25.7,NA
6.03,2004,barr,dunl308,04dunl308,brw5,in,dunl,2,37,25.5,NA
6.03,2004,barr,dunl308,04dunl308,brw5,in,dunl,3,36.5,26,NA
6.03,2004,barr,dunl308,04dunl308,brw5,in,dunl,4,36.9,25.4,NA
6.05,2004,barr,reph310,04reph310,brw5,in,reph,1,33.4,22.6,NA
6.05,2004,barr,reph310,04reph310,brw5,in,reph,2,33.9,22.3,NA
6.05,2004,barr,reph310,04reph310,brw5,in,reph,3,33.6,22.1,NA
6.05,2004,barr,reph310,04reph310,brw5,in,reph,4,33.6,22.3,NA
6.06,2004,barr,reph215,04reph215,brw5,in,reph,1,33.3,23.3,NA
6.06,2004,barr,reph215,04reph215,brw5,in,reph,2,34.6,23.6,NA
6.06,2004,barr,reph215,04reph215,brw5,in,reph,3,33.8,23.9,NA
6.06,2004,barr,reph215,04reph215,brw5,in,reph,4,34.8,24,NA
6.07,2004,barr,reph220,04reph220,brw5,in,reph,1,30.6,22.5,NA
6.07,2004,barr,reph220,04reph220,brw5,in,reph,2,29.8,22.7,NA
6.07,2004,barr,reph220,04reph220,brw5,in,reph,3,29.5,22.6,NA
6.07,2004,barr,reph220,04reph220,brw5,in,reph,4,29,22.8,NA
6.08,2004,barr,reph313,04reph313,brw5,in,reph,1,32.1,22.9,NA
6.08,2004,barr,reph313,04reph313,brw5,in,reph,2,33.5,23.4,NA
6.08,2004,barr,reph313,04reph313,brw5,in,reph,3,33,23,NA
6.08,2004,barr,reph313,04reph313,brw5,in,reph,4,33.1,22.6,NA
6.09,2004,barr,reph007,04reph007,brw5,in,reph,1,33,21.9,NA
6.09,2004,barr,reph007,04reph007,brw5,in,reph,2,31.8,21.9,NA
6.09,2004,barr,reph007,04reph007,brw5,in,reph,3,32.3,22,NA
6.09,2004,barr,reph007,04reph007,brw5,in,reph,4,31.3,22.1,NA
6.1,2004,barr,reph009,04reph009,brw5,in,reph,1,29.4,21.9,NA
6.1,2004,barr,reph009,04reph009,brw5,in,reph,2,29.7,21.7,NA
6.1,2004,barr,reph009,04reph009,brw5,in,reph,3,28.9,22,NA
6.1,2004,barr,reph009,04reph009,brw5,in,reph,4,30.2,21,NA
6.11,2004,barr,amgp012,04amgp012,brw5,in,amgp,1,51,34.5,NA
6.11,2004,barr,amgp012,04amgp012,brw5,in,amgp,2,48.8,35.3,NA
6.11,2004,barr,amgp012,04amgp012,brw5,in,amgp,3,48.1,34.5,NA
6.11,2004,barr,amgp012,04amgp012,brw5,in,amgp,4,50.8,34.5,NA
6.12,2004,barr,dunl413,04dunl413,brw5,out,dunl,1,35,26.2,NA
6.12,2004,barr,dunl413,04dunl413,brw5,out,dunl,2,35.2,25.7,NA
6.12,2004,barr,dunl413,04dunl413,brw5,out,dunl,3,35.6,26,NA
6.12,2004,barr,dunl413,04dunl413,brw5,out,dunl,4,35.5,25.6,NA
6.13,2004,barr,reph011,04reph011,brw5,in,reph,1,30.7,21.9,NA
6.13,2004,barr,reph011,04reph011,brw5,in,reph,2,31.2,21.7,NA
6.13,2004,barr,reph011,04reph011,brw5,in,reph,3,31.7,21.5,NA
6.13,2004,barr,reph011,04reph011,brw5,in,reph,4,31.1,22,NA
6.14,2004,barr,reph225,04reph225,brw5,in,reph,1,33.7,23.1,NA
6.14,2004,barr,reph225,04reph225,brw5,in,reph,2,33.9,22.5,NA
6.14,2004,barr,reph225,04reph225,brw5,in,reph,3,34.3,22.8,NA
6.14,2004,barr,reph225,04reph225,brw5,in,reph,4,33.8,23.1,NA
6.15,2004,barr,pesa226,04pesa226,brw5,in,pesa,1,37.5,26.8,NA
6.15,2004,barr,pesa226,04pesa226,brw5,in,pesa,2,38,26.9,NA
6.15,2004,barr,pesa226,04pesa226,brw5,in,pesa,3,37.4,26.9,NA
6.15,2004,barr,pesa226,04pesa226,brw5,in,pesa,4,37.2,26.8,NA
6.16,2004,barr,reph227,04reph227,brw5,in,reph,1,31.4,22.5,NA
6.16,2004,barr,reph227,04reph227,brw5,in,reph,2,28.9,21.2,NA
6.16,2004,barr,reph227,04reph227,brw5,in,reph,3,30.9,22.3,NA
6.17,2004,barr,reph228,04reph228,brw5,out,reph,1,32.1,22,NA
6.17,2004,barr,reph228,04reph228,brw5,out,reph,2,33.1,22.1,NA
6.18,2004,barr,sesa320,04sesa320,brw5,in,sesa,1,29,19.8,NA
6.18,2004,barr,sesa320,04sesa320,brw5,in,sesa,2,29.2,20.5,NA
6.18,2004,barr,sesa320,04sesa320,brw5,in,sesa,3,28.7,20.5,NA
6.18,2004,barr,sesa320,04sesa320,brw5,in,sesa,4,30,20.4,NA
6.21,2004,barr,dunl013,04dunl013,brw5,in,dunl,1,37.2,24.9,NA
6.21,2004,barr,dunl013,04dunl013,brw5,in,dunl,2,37,24.6,NA
6.21,2004,barr,dunl013,04dunl013,brw5,in,dunl,3,35.9,25,NA
6.21,2004,barr,dunl013,04dunl013,brw5,in,dunl,4,36.4,25.1,NA
6.22,2004,barr,reph323,04reph323,brw5,in,reph,1,33,23,NA
6.22,2004,barr,reph323,04reph323,brw5,in,reph,2,32.3,22.8,NA
6.22,2004,barr,reph323,04reph323,brw5,in,reph,3,33.2,22.9,NA
6.23,2004,barr,reph324,04reph324,brw5,in,reph,1,31.4,21.9,NA
6.23,2004,barr,reph324,04reph324,brw5,in,reph,2,32.7,22,NA
6.23,2004,barr,reph324,04reph324,brw5,in,reph,3,33.4,21.6,NA
6.23,2004,barr,reph324,04reph324,brw5,in,reph,4,32.7,21.3,NA
6.24,2004,barr,dunl017,04dunl017,brw5,out,dunl,1,37.5,25.5,NA
6.24,2004,barr,dunl017,04dunl017,brw5,out,dunl,2,35.8,25.5,NA
6.24,2004,barr,dunl017,04dunl017,brw5,out,dunl,3,37.4,25.6,NA
6.24,2004,barr,dunl017,04dunl017,brw5,out,dunl,4,37.2,26.2,NA
6.25,2004,barr,reph016,04reph016,brw5,in,reph,1,33.3,21.2,NA
6.25,2004,barr,reph016,04reph016,brw5,in,reph,2,34.2,21.3,NA
6.25,2004,barr,reph016,04reph016,brw5,in,reph,3,33.8,21.3,NA
6.25,2004,barr,reph016,04reph016,brw5,in,reph,4,33.2,21.2,NA
6.26,2004,barr,reph015,04reph015,brw5,in,reph,1,33.1,22.5,NA
6.26,2004,barr,reph015,04reph015,brw5,in,reph,2,34.2,22.2,NA
6.26,2004,barr,reph015,04reph015,brw5,in,reph,3,32.9,22.1,NA
6.26,2004,barr,reph015,04reph015,brw5,in,reph,4,33.8,22.7,NA
6.27,2004,barr,dunl113,04dunl113,brw5,out,dunl,1,37.4,26.3,NA
6.27,2004,barr,dunl113,04dunl113,brw5,out,dunl,2,37.5,25.9,NA
6.27,2004,barr,dunl113,04dunl113,brw5,out,dunl,3,36.7,26.4,NA
6.27,2004,barr,dunl113,04dunl113,brw5,out,dunl,4,36.3,25.7,NA
6.28,2004,barr,amgp024,04amgp024,brw5,out,amgp,1,49.7,33.6,NA
6.28,2004,barr,amgp024,04amgp024,brw5,out,amgp,2,49.5,33.5,NA
6.28,2004,barr,amgp024,04amgp024,brw5,out,amgp,3,47.7,33.7,NA
6.28,2004,barr,amgp024,04amgp024,brw5,out,amgp,4,50.3,33.3,NA
6.29,2004,barr,pesa031,04pesa031,brw5,out,pesa,1,37.7,26.6,NA
6.29,2004,barr,pesa031,04pesa031,brw5,out,pesa,2,37.7,26.8,NA
6.29,2004,barr,pesa031,04pesa031,brw5,out,pesa,3,39,27.1,NA
6.29,2004,barr,pesa031,04pesa031,brw5,out,pesa,4,39,26.8,NA
6.3,2004,barr,reph335,04reph335,brw5,in,reph,1,34.1,22.2,NA
6.3,2004,barr,reph335,04reph335,brw5,in,reph,2,32.8,22.3,NA
6.3,2004,barr,reph335,04reph335,brw5,in,reph,3,34.1,21.9,NA
6.3,2004,barr,reph335,04reph335,brw5,in,reph,4,33.9,22.2,NA
7.02,2004,barr,pesa442,04pesa442,brw5,out,pesa,1,35.6,26.9,NA
7.02,2004,barr,pesa442,04pesa442,brw5,out,pesa,2,34.9,26.1,NA
7.02,2004,barr,pesa442,04pesa442,brw5,out,pesa,3,35.6,26,NA
7.04,2004,barr,pesa353,04pesa353,brw5,out,pesa,1,37.9,26.8,NA
7.04,2004,barr,pesa353,04pesa353,brw5,out,pesa,2,38.3,26.9,NA
7.04,2004,barr,pesa353,04pesa353,brw5,out,pesa,3,37.3,26.3,NA
7.04,2004,barr,pesa353,04pesa353,brw5,out,pesa,4,37.9,26.7,NA
8.02,2004,barr,dunl201,04dunl201,brw6,in,dunl,1,37.1,25.1,NA
8.02,2004,barr,dunl201,04dunl201,brw6,in,dunl,2,36.7,25.3,NA
8.02,2004,barr,dunl201,04dunl201,brw6,in,dunl,3,36.4,25.4,NA
8.02,2004,barr,dunl201,04dunl201,brw6,in,dunl,4,37.8,25.1,NA
8.05,2004,barr,dunl202,04dunl202,brw6,in,dunl,1,35,25.2,NA
8.05,2004,barr,dunl202,04dunl202,brw6,in,dunl,2,35.5,25,NA
8.05,2004,barr,dunl202,04dunl202,brw6,in,dunl,3,33.9,24.8,NA
8.05,2004,barr,dunl202,04dunl202,brw6,in,dunl,4,35.3,24.8,NA
8.09,2004,barr,dunl212,04dunl212,brw6,out,dunl,1,39.1,26.1,NA
8.09,2004,barr,dunl212,04dunl212,brw6,out,dunl,2,38.1,27,NA
